,carrier_name,date,number_seats,weighted_seats,origin_City,origin_State,origin_airport,dest_City,dest_State,dest_airport
280,Delta Air Lines,4/6/20,180,162.7164,Denver,CO,DEN,Atlanta,GA,ATL
281,Delta Air Lines,4/7/20,128,115.70943999999999,Denver,CO,DEN,Atlanta,GA,ATL
282,Delta Air Lines,4/7/20,180,162.7164,Denver,CO,DEN,Atlanta,GA,ATL
283,Delta Air Lines,4/7/20,175,158.1965,Denver,CO,DEN,Atlanta,GA,ATL
284,Delta Air Lines,4/7/20,180,162.7164,Denver,CO,DEN,Atlanta,GA,ATL
285,Delta Air Lines,3/26/20,179,154.0295,Newark,NJ,EWR,Atlanta,GA,ATL
286,Delta Air Lines,3/26/20,126,108.42299999999999,Newark,NJ,EWR,Atlanta,GA,ATL
287,Frontier Airlines,3/26/20,166,142.843,Newark,NJ,EWR,Atlanta,GA,ATL
288,Commutair Aka Champlain Enterprises,3/26/20,70,60.235,Newark,NJ,EWR,Atlanta,GA,ATL
289,Commutair Aka Champlain Enterprises,3/26/20,128,110.14399999999999,Newark,NJ,EWR,Atlanta,GA,ATL
290,Commutair Aka Champlain Enterprises,3/26/20,126,108.42299999999999,Newark,NJ,EWR,Atlanta,GA,ATL
291,Delta Air Lines,3/27/20,179,154.0295,Newark,NJ,EWR,Atlanta,GA,ATL
292,Delta Air Lines,3/27/20,126,108.42299999999999,Newark,NJ,EWR,Atlanta,GA,ATL
293,Frontier Airlines,3/27/20,166,142.843,Newark,NJ,EWR,Atlanta,GA,ATL
294,Commutair Aka Champlain Enterprises,3/27/20,70,60.235,Newark,NJ,EWR,Atlanta,GA,ATL
295,Commutair Aka Champlain Enterprises,3/27/20,128,110.14399999999999,Newark,NJ,EWR,Atlanta,GA,ATL
296,Commutair Aka Champlain Enterprises,3/27/20,126,108.42299999999999,Newark,NJ,EWR,Atlanta,GA,ATL
297,Delta Air Lines,3/28/20,179,154.0295,Newark,NJ,EWR,Atlanta,GA,ATL
298,Delta Air Lines,3/28/20,76,65.398,Newark,NJ,EWR,Atlanta,GA,ATL
299,Delta Air Lines,3/28/20,76,65.398,Newark,NJ,EWR,Atlanta,GA,ATL
300,Commutair Aka Champlain Enterprises,3/28/20,70,60.235,Newark,NJ,EWR,Atlanta,GA,ATL
301,ExpressJet Airlines (ASA),3/28/20,76,65.398,Newark,NJ,EWR,Atlanta,GA,ATL
302,Delta Air Lines,3/29/20,179,154.0295,Newark,NJ,EWR,Atlanta,GA,ATL
303,Delta Air Lines,3/29/20,126,108.42299999999999,Newark,NJ,EWR,Atlanta,GA,ATL
304,Delta Air Lines,3/29/20,166,142.843,Newark,NJ,EWR,Atlanta,GA,ATL
305,Commutair Aka Champlain Enterprises,3/29/20,70,60.235,Newark,NJ,EWR,Atlanta,GA,ATL
306,Commutair Aka Champlain Enterprises,3/29/20,128,110.14399999999999,Newark,NJ,EWR,Atlanta,GA,ATL
307,Delta Air Lines,3/29/20,150,129.075,Newark,NJ,EWR,Atlanta,GA,ATL
308,Delta Air Lines,3/30/20,126,108.42299999999999,Newark,NJ,EWR,Atlanta,GA,ATL
309,Delta Air Lines,3/30/20,126,108.42299999999999,Newark,NJ,EWR,Atlanta,GA,ATL
310,Frontier Airlines,3/30/20,76,65.398,Newark,NJ,EWR,Atlanta,GA,ATL
311,Commutair Aka Champlain Enterprises,3/30/20,70,60.235,Newark,NJ,EWR,Atlanta,GA,ATL
312,Commutair Aka Champlain Enterprises,3/30/20,128,110.14399999999999,Newark,NJ,EWR,Atlanta,GA,ATL
313,Delta Air Lines,3/30/20,150,129.075,Newark,NJ,EWR,Atlanta,GA,ATL
314,Delta Air Lines,3/31/20,126,108.42299999999999,Newark,NJ,EWR,Atlanta,GA,ATL
315,Delta Air Lines,3/31/20,126,108.42299999999999,Newark,NJ,EWR,Atlanta,GA,ATL
316,Frontier Airlines,3/31/20,76,65.398,Newark,NJ,EWR,Atlanta,GA,ATL
317,Commutair Aka Champlain Enterprises,3/31/20,70,60.235,Newark,NJ,EWR,Atlanta,GA,ATL
318,Commutair Aka Champlain Enterprises,3/31/20,166,142.843,Newark,NJ,EWR,Atlanta,GA,ATL
319,Delta Air Lines,3/31/20,150,129.075,Newark,NJ,EWR,Atlanta,GA,ATL
320,Delta Air Lines,4/1/20,150,135.0945,Newark,NJ,EWR,Atlanta,GA,ATL
321,Frontier Airlines,4/1/20,126,113.47938,Newark,NJ,EWR,Atlanta,GA,ATL
322,Commutair Aka Champlain Enterprises,4/1/20,126,113.47938,Newark,NJ,EWR,Atlanta,GA,ATL
323,Delta Air Lines,3/24/20,158,136.30344,Houston,TX,IAH,Atlanta,GA,ATL
324,Delta Air Lines,3/24/20,158,136.30344,Houston,TX,IAH,Atlanta,GA,ATL
325,Delta Air Lines,3/24/20,158,136.30344,Houston,TX,IAH,Atlanta,GA,ATL
326,Delta Air Lines,3/24/20,158,136.30344,Houston,TX,IAH,Atlanta,GA,ATL
327,Delta Air Lines,3/25/20,158,136.30344,Houston,TX,IAH,Atlanta,GA,ATL
328,Delta Air Lines,3/25/20,158,136.30344,Houston,TX,IAH,Atlanta,GA,ATL
329,Delta Air Lines,3/25/20,158,136.30344,Houston,TX,IAH,Atlanta,GA,ATL
330,Delta Air Lines,3/26/20,158,136.30344,Houston,TX,IAH,Atlanta,GA,ATL
331,Delta Air Lines,3/26/20,158,136.30344,Houston,TX,IAH,Atlanta,GA,ATL
332,Delta Air Lines,3/26/20,158,136.30344,Houston,TX,IAH,Atlanta,GA,ATL
333,Delta Air Lines,3/27/20,158,136.30344,Houston,TX,IAH,Atlanta,GA,ATL
334,Delta Air Lines,3/27/20,158,136.30344,Houston,TX,IAH,Atlanta,GA,ATL
335,Delta Air Lines,3/27/20,158,136.30344,Houston,TX,IAH,Atlanta,GA,ATL
336,Delta Air Lines,3/28/20,158,136.30344,Houston,TX,IAH,Atlanta,GA,ATL
337,Delta Air Lines,3/29/20,158,136.30344,Houston,TX,IAH,Atlanta,GA,ATL
338,Delta Air Lines,3/29/20,158,136.30344,Houston,TX,IAH,Atlanta,GA,ATL
339,Delta Air Lines,3/29/20,158,136.30344,Houston,TX,IAH,Atlanta,GA,ATL
340,Delta Air Lines,3/30/20,158,136.30344,Houston,TX,IAH,Atlanta,GA,ATL
341,Delta Air Lines,3/30/20,158,136.30344,Houston,TX,IAH,Atlanta,GA,ATL
342,Delta Air Lines,3/30/20,158,136.30344,Houston,TX,IAH,Atlanta,GA,ATL
343,United Airlines,3/28/20,143,130.48035,Indianapolis,IN,IND,Atlanta,GA,ATL
344,United Airlines,3/28/20,110,100.3695,Indianapolis,IN,IND,Atlanta,GA,ATL
345,Frontier Airlines,3/20/20,180,143.4366,New York,NY,JFK,Atlanta,GA,ATL
346,Republic Airline,3/20/20,132,105.18683999999999,New York,NY,JFK,Atlanta,GA,ATL
347,Republic Airline,3/20/20,132,105.18683999999999,New York,NY,JFK,Atlanta,GA,ATL
348,Allegiant Air,3/20/20,180,143.4366,New York,NY,JFK,Atlanta,GA,ATL
349,Endeavor Air,3/20/20,180,143.4366,New York,NY,JFK,Atlanta,GA,ATL
350,Frontier Airlines,3/21/20,180,143.4366,New York,NY,JFK,Atlanta,GA,ATL
351,Frontier Airlines,3/21/20,180,143.4366,New York,NY,JFK,Atlanta,GA,ATL
352,Republic Airline,3/21/20,132,105.18683999999999,New York,NY,JFK,Atlanta,GA,ATL
353,Republic Airline,3/21/20,132,105.18683999999999,New York,NY,JFK,Atlanta,GA,ATL
354,Republic Airline,3/21/20,180,143.4366,New York,NY,JFK,Atlanta,GA,ATL
355,Republic Airline,3/21/20,180,143.4366,New York,NY,JFK,Atlanta,GA,ATL
356,JetBlue Airways,3/21/20,180,143.4366,New York,NY,JFK,Atlanta,GA,ATL
357,JetBlue Airways,3/21/20,180,143.4366,New York,NY,JFK,Atlanta,GA,ATL
358,Frontier Airlines,3/22/20,132,105.18683999999999,New York,NY,JFK,Atlanta,GA,ATL
359,Frontier Airlines,3/22/20,180,143.4366,New York,NY,JFK,Atlanta,GA,ATL
360,Frontier Airlines,3/22/20,180,143.4366,New York,NY,JFK,Atlanta,GA,ATL
361,Republic Airline,3/22/20,132,105.18683999999999,New York,NY,JFK,Atlanta,GA,ATL
362,Republic Airline,3/22/20,132,105.18683999999999,New York,NY,JFK,Atlanta,GA,ATL
363,Republic Airline,3/22/20,132,105.18683999999999,New York,NY,JFK,Atlanta,GA,ATL
364,Republic Airline,3/22/20,132,105.18683999999999,New York,NY,JFK,Atlanta,GA,ATL
365,Allegiant Air,3/22/20,180,143.4366,New York,NY,JFK,Atlanta,GA,ATL
366,Allegiant Air,3/22/20,180,143.4366,New York,NY,JFK,Atlanta,GA,ATL
367,Endeavor Air,3/22/20,180,143.4366,New York,NY,JFK,Atlanta,GA,ATL
368,Endeavor Air,3/22/20,180,143.4366,New York,NY,JFK,Atlanta,GA,ATL
369,Republic Airline,3/22/20,180,143.4366,New York,NY,JFK,Atlanta,GA,ATL
370,Frontier Airlines,3/23/20,132,105.18683999999999,New York,NY,JFK,Atlanta,GA,ATL
371,Frontier Airlines,3/23/20,132,105.18683999999999,New York,NY,JFK,Atlanta,GA,ATL
372,Frontier Airlines,3/23/20,180,143.4366,New York,NY,JFK,Atlanta,GA,ATL
373,Frontier Airlines,3/23/20,180,143.4366,New York,NY,JFK,Atlanta,GA,ATL
374,Frontier Airlines,3/23/20,180,143.4366,New York,NY,JFK,Atlanta,GA,ATL
375,Republic Airline,3/23/20,132,105.18683999999999,New York,NY,JFK,Atlanta,GA,ATL
376,Republic Airline,3/23/20,132,105.18683999999999,New York,NY,JFK,Atlanta,GA,ATL
377,Republic Airline,3/23/20,132,105.18683999999999,New York,NY,JFK,Atlanta,GA,ATL
378,Republic Airline,3/23/20,132,105.18683999999999,New York,NY,JFK,Atlanta,GA,ATL
379,Republic Airline,3/23/20,132,105.18683999999999,New York,NY,JFK,Atlanta,GA,ATL
380,Allegiant Air,3/23/20,180,143.4366,New York,NY,JFK,Atlanta,GA,ATL
381,Allegiant Air,3/23/20,180,143.4366,New York,NY,JFK,Atlanta,GA,ATL
382,Endeavor Air,3/23/20,180,143.4366,New York,NY,JFK,Atlanta,GA,ATL
383,Endeavor Air,3/23/20,180,143.4366,New York,NY,JFK,Atlanta,GA,ATL
384,Republic Airline,3/23/20,199,158.57713,New York,NY,JFK,Atlanta,GA,ATL
385,Frontier Airlines,3/24/20,132,105.18683999999999,New York,NY,JFK,Atlanta,GA,ATL
386,Frontier Airlines,3/24/20,132,105.18683999999999,New York,NY,JFK,Atlanta,GA,ATL
387,Frontier Airlines,3/24/20,180,143.4366,New York,NY,JFK,Atlanta,GA,ATL
388,Frontier Airlines,3/24/20,180,143.4366,New York,NY,JFK,Atlanta,GA,ATL
389,Frontier Airlines,3/24/20,180,143.4366,New York,NY,JFK,Atlanta,GA,ATL
390,Frontier Airlines,3/24/20,180,143.4366,New York,NY,JFK,Atlanta,GA,ATL
391,Republic Airline,3/24/20,132,105.18683999999999,New York,NY,JFK,Atlanta,GA,ATL
392,Republic Airline,3/24/20,132,105.18683999999999,New York,NY,JFK,Atlanta,GA,ATL
393,Republic Airline,3/24/20,132,105.18683999999999,New York,NY,JFK,Atlanta,GA,ATL
394,Republic Airline,3/24/20,132,105.18683999999999,New York,NY,JFK,Atlanta,GA,ATL
395,Republic Airline,3/24/20,132,105.18683999999999,New York,NY,JFK,Atlanta,GA,ATL
396,Republic Airline,3/24/20,132,105.18683999999999,New York,NY,JFK,Atlanta,GA,ATL
397,Republic Airline,3/24/20,132,105.18683999999999,New York,NY,JFK,Atlanta,GA,ATL
398,Allegiant Air,3/24/20,180,143.4366,New York,NY,JFK,Atlanta,GA,ATL
399,Allegiant Air,3/24/20,180,143.4366,New York,NY,JFK,Atlanta,GA,ATL
400,Allegiant Air,3/24/20,180,143.4366,New York,NY,JFK,Atlanta,GA,ATL
401,Endeavor Air,3/24/20,180,143.4366,New York,NY,JFK,Atlanta,GA,ATL
402,Endeavor Air,3/24/20,180,143.4366,New York,NY,JFK,Atlanta,GA,ATL
403,Endeavor Air,3/24/20,180,143.4366,New York,NY,JFK,Atlanta,GA,ATL
404,Republic Airline,3/24/20,199,158.57713,New York,NY,JFK,Atlanta,GA,ATL
405,Frontier Airlines,3/25/20,132,105.18683999999999,New York,NY,JFK,Atlanta,GA,ATL
406,Frontier Airlines,3/25/20,132,105.18683999999999,New York,NY,JFK,Atlanta,GA,ATL
407,Frontier Airlines,3/25/20,132,105.18683999999999,New York,NY,JFK,Atlanta,GA,ATL
408,Frontier Airlines,3/25/20,180,143.4366,New York,NY,JFK,Atlanta,GA,ATL
409,Frontier Airlines,3/25/20,180,143.4366,New York,NY,JFK,Atlanta,GA,ATL
410,Frontier Airlines,3/25/20,180,143.4366,New York,NY,JFK,Atlanta,GA,ATL
411,Frontier Airlines,3/25/20,180,143.4366,New York,NY,JFK,Atlanta,GA,ATL
412,Republic Airline,3/25/20,132,105.18683999999999,New York,NY,JFK,Atlanta,GA,ATL
413,Republic Airline,3/25/20,132,105.18683999999999,New York,NY,JFK,Atlanta,GA,ATL
414,Republic Airline,3/25/20,132,105.18683999999999,New York,NY,JFK,Atlanta,GA,ATL
415,Republic Airline,3/25/20,132,105.18683999999999,New York,NY,JFK,Atlanta,GA,ATL
416,Republic Airline,3/25/20,132,105.18683999999999,New York,NY,JFK,Atlanta,GA,ATL
417,Republic Airline,3/25/20,132,105.18683999999999,New York,NY,JFK,Atlanta,GA,ATL
418,Republic Airline,3/25/20,132,105.18683999999999,New York,NY,JFK,Atlanta,GA,ATL
419,Allegiant Air,3/25/20,180,143.4366,New York,NY,JFK,Atlanta,GA,ATL
420,Allegiant Air,3/25/20,180,143.4366,New York,NY,JFK,Atlanta,GA,ATL
421,Allegiant Air,3/25/20,180,143.4366,New York,NY,JFK,Atlanta,GA,ATL
422,Endeavor Air,3/25/20,180,143.4366,New York,NY,JFK,Atlanta,GA,ATL
423,Endeavor Air,3/25/20,180,143.4366,New York,NY,JFK,Atlanta,GA,ATL
424,Endeavor Air,3/25/20,180,143.4366,New York,NY,JFK,Atlanta,GA,ATL
425,Republic Airline,3/25/20,199,158.57713,New York,NY,JFK,Atlanta,GA,ATL
426,Republic Airline,3/25/20,199,158.57713,New York,NY,JFK,Atlanta,GA,ATL
427,Frontier Airlines,3/26/20,132,105.18683999999999,New York,NY,JFK,Atlanta,GA,ATL
428,Frontier Airlines,3/26/20,132,105.18683999999999,New York,NY,JFK,Atlanta,GA,ATL
429,Frontier Airlines,3/26/20,132,105.18683999999999,New York,NY,JFK,Atlanta,GA,ATL
430,Frontier Airlines,3/26/20,180,143.4366,New York,NY,JFK,Atlanta,GA,ATL
431,Frontier Airlines,3/26/20,180,143.4366,New York,NY,JFK,Atlanta,GA,ATL
432,Frontier Airlines,3/26/20,180,143.4366,New York,NY,JFK,Atlanta,GA,ATL
433,Frontier Airlines,3/26/20,180,143.4366,New York,NY,JFK,Atlanta,GA,ATL
434,Republic Airline,3/26/20,132,105.18683999999999,New York,NY,JFK,Atlanta,GA,ATL
435,Republic Airline,3/26/20,132,105.18683999999999,New York,NY,JFK,Atlanta,GA,ATL
436,Republic Airline,3/26/20,132,105.18683999999999,New York,NY,JFK,Atlanta,GA,ATL
437,Republic Airline,3/26/20,132,105.18683999999999,New York,NY,JFK,Atlanta,GA,ATL
438,Republic Airline,3/26/20,132,105.18683999999999,New York,NY,JFK,Atlanta,GA,ATL
439,Republic Airline,3/26/20,132,105.18683999999999,New York,NY,JFK,Atlanta,GA,ATL
440,Republic Airline,3/26/20,132,105.18683999999999,New York,NY,JFK,Atlanta,GA,ATL
441,Allegiant Air,3/26/20,180,143.4366,New York,NY,JFK,Atlanta,GA,ATL
442,Allegiant Air,3/26/20,180,143.4366,New York,NY,JFK,Atlanta,GA,ATL
443,Allegiant Air,3/26/20,180,143.4366,New York,NY,JFK,Atlanta,GA,ATL
444,Endeavor Air,3/26/20,180,143.4366,New York,NY,JFK,Atlanta,GA,ATL
445,Endeavor Air,3/26/20,180,143.4366,New York,NY,JFK,Atlanta,GA,ATL
446,Endeavor Air,3/26/20,180,143.4366,New York,NY,JFK,Atlanta,GA,ATL
447,Republic Airline,3/26/20,199,158.57713,New York,NY,JFK,Atlanta,GA,ATL
448,Republic Airline,3/26/20,199,158.57713,New York,NY,JFK,Atlanta,GA,ATL
449,Frontier Airlines,3/27/20,132,105.18683999999999,New York,NY,JFK,Atlanta,GA,ATL
450,Frontier Airlines,3/27/20,132,105.18683999999999,New York,NY,JFK,Atlanta,GA,ATL
451,Frontier Airlines,3/27/20,132,105.18683999999999,New York,NY,JFK,Atlanta,GA,ATL
452,Frontier Airlines,3/27/20,180,143.4366,New York,NY,JFK,Atlanta,GA,ATL
453,Frontier Airlines,3/27/20,180,143.4366,New York,NY,JFK,Atlanta,GA,ATL
454,Frontier Airlines,3/27/20,180,143.4366,New York,NY,JFK,Atlanta,GA,ATL
455,Republic Airline,3/27/20,132,105.18683999999999,New York,NY,JFK,Atlanta,GA,ATL
456,Republic Airline,3/27/20,132,105.18683999999999,New York,NY,JFK,Atlanta,GA,ATL
457,Republic Airline,3/27/20,132,105.18683999999999,New York,NY,JFK,Atlanta,GA,ATL
458,Republic Airline,3/27/20,132,105.18683999999999,New York,NY,JFK,Atlanta,GA,ATL
459,Republic Airline,3/27/20,132,105.18683999999999,New York,NY,JFK,Atlanta,GA,ATL
460,Allegiant Air,3/27/20,180,143.4366,New York,NY,JFK,Atlanta,GA,ATL
461,Allegiant Air,3/27/20,180,143.4366,New York,NY,JFK,Atlanta,GA,ATL
462,Endeavor Air,3/27/20,180,143.4366,New York,NY,JFK,Atlanta,GA,ATL
463,Endeavor Air,3/27/20,180,143.4366,New York,NY,JFK,Atlanta,GA,ATL
464,Republic Airline,3/27/20,199,158.57713,New York,NY,JFK,Atlanta,GA,ATL
465,Republic Airline,3/27/20,199,158.57713,New York,NY,JFK,Atlanta,GA,ATL
466,Frontier Airlines,3/28/20,132,105.18683999999999,New York,NY,JFK,Atlanta,GA,ATL
467,Frontier Airlines,3/28/20,132,105.18683999999999,New York,NY,JFK,Atlanta,GA,ATL
468,Frontier Airlines,3/28/20,132,105.18683999999999,New York,NY,JFK,Atlanta,GA,ATL
469,Frontier Airlines,3/28/20,180,143.4366,New York,NY,JFK,Atlanta,GA,ATL
470,Frontier Airlines,3/28/20,180,143.4366,New York,NY,JFK,Atlanta,GA,ATL
471,Republic Airline,3/28/20,132,105.18683999999999,New York,NY,JFK,Atlanta,GA,ATL
472,Republic Airline,3/28/20,132,105.18683999999999,New York,NY,JFK,Atlanta,GA,ATL
473,Republic Airline,3/28/20,180,143.4366,New York,NY,JFK,Atlanta,GA,ATL
474,JetBlue Airways,3/28/20,180,143.4366,New York,NY,JFK,Atlanta,GA,ATL
475,Republic Airline,3/28/20,199,158.57713,New York,NY,JFK,Atlanta,GA,ATL
476,Republic Airline,3/28/20,199,158.57713,New York,NY,JFK,Atlanta,GA,ATL
477,Frontier Airlines,3/29/20,132,105.18683999999999,New York,NY,JFK,Atlanta,GA,ATL
478,Frontier Airlines,3/29/20,132,105.18683999999999,New York,NY,JFK,Atlanta,GA,ATL
479,Frontier Airlines,3/29/20,180,143.4366,New York,NY,JFK,Atlanta,GA,ATL
480,Frontier Airlines,3/29/20,180,143.4366,New York,NY,JFK,Atlanta,GA,ATL
481,Republic Airline,3/29/20,132,105.18683999999999,New York,NY,JFK,Atlanta,GA,ATL
482,Republic Airline,3/29/20,132,105.18683999999999,New York,NY,JFK,Atlanta,GA,ATL
483,Republic Airline,3/29/20,132,105.18683999999999,New York,NY,JFK,Atlanta,GA,ATL
484,Endeavor Air,3/29/20,180,143.4366,New York,NY,JFK,Atlanta,GA,ATL
485,Endeavor Air,3/29/20,180,143.4366,New York,NY,JFK,Atlanta,GA,ATL
486,Republic Airline,3/29/20,180,143.4366,New York,NY,JFK,Atlanta,GA,ATL
487,Frontier Airlines,3/30/20,132,105.18683999999999,New York,NY,JFK,Atlanta,GA,ATL
488,Frontier Airlines,3/30/20,124,98.81188,New York,NY,JFK,Atlanta,GA,ATL
489,Republic Airline,3/30/20,132,105.18683999999999,New York,NY,JFK,Atlanta,GA,ATL
490,Republic Airline,3/30/20,132,105.18683999999999,New York,NY,JFK,Atlanta,GA,ATL
491,Endeavor Air,3/30/20,180,143.4366,New York,NY,JFK,Atlanta,GA,ATL
492,Endeavor Air,3/30/20,180,143.4366,New York,NY,JFK,Atlanta,GA,ATL
493,Republic Airline,3/30/20,199,158.57713,New York,NY,JFK,Atlanta,GA,ATL
494,Frontier Airlines,3/31/20,132,105.18683999999999,New York,NY,JFK,Atlanta,GA,ATL
495,Republic Airline,3/31/20,199,158.57713,New York,NY,JFK,Atlanta,GA,ATL
496,American Airlines,3/20/20,143,114.01533,New York,NY,LGA,Atlanta,GA,ATL
497,American Airlines,3/20/20,99,78.93369,New York,NY,LGA,Atlanta,GA,ATL
498,American Airlines,3/20/20,99,78.93369,New York,NY,LGA,Atlanta,GA,ATL
499,Delta Air Lines,3/20/20,175,139.52925,New York,NY,LGA,Atlanta,GA,ATL
500,Delta Air Lines,3/20/20,76,60.59556,New York,NY,LGA,Atlanta,GA,ATL
501,Delta Air Lines,3/20/20,128,102.05568000000001,New York,NY,LGA,Atlanta,GA,ATL
502,Delta Air Lines,3/21/20,99,78.93369,New York,NY,LGA,Atlanta,GA,ATL
503,American Airlines,3/21/20,143,114.01533,New York,NY,LGA,Atlanta,GA,ATL
504,Delta Air Lines,3/21/20,143,114.01533,New York,NY,LGA,Atlanta,GA,ATL
505,Delta Air Lines,3/22/20,99,78.93369,New York,NY,LGA,Atlanta,GA,ATL
506,American Airlines,3/22/20,99,78.93369,New York,NY,LGA,Atlanta,GA,ATL
507,Delta Air Lines,3/22/20,143,114.01533,New York,NY,LGA,Atlanta,GA,ATL
508,Delta Air Lines,3/22/20,76,60.59556,New York,NY,LGA,Atlanta,GA,ATL
509,Delta Air Lines,3/22/20,175,139.52925,New York,NY,LGA,Atlanta,GA,ATL
510,Delta Air Lines,3/22/20,128,102.05568000000001,New York,NY,LGA,Atlanta,GA,ATL
511,American Airlines,3/23/20,143,114.01533,New York,NY,LGA,Atlanta,GA,ATL
512,American Airlines,3/23/20,99,78.93369,New York,NY,LGA,Atlanta,GA,ATL
513,American Airlines,3/23/20,99,78.93369,New York,NY,LGA,Atlanta,GA,ATL
514,Delta Air Lines,3/23/20,175,139.52925,New York,NY,LGA,Atlanta,GA,ATL
515,Delta Air Lines,3/23/20,76,60.59556,New York,NY,LGA,Atlanta,GA,ATL
516,Delta Air Lines,3/23/20,128,102.05568000000001,New York,NY,LGA,Atlanta,GA,ATL
517,American Airlines,3/24/20,143,114.01533,New York,NY,LGA,Atlanta,GA,ATL
518,American Airlines,3/24/20,99,78.93369,New York,NY,LGA,Atlanta,GA,ATL
519,American Airlines,3/24/20,99,78.93369,New York,NY,LGA,Atlanta,GA,ATL
520,Delta Air Lines,3/24/20,175,139.52925,New York,NY,LGA,Atlanta,GA,ATL
521,Delta Air Lines,3/24/20,76,60.59556,New York,NY,LGA,Atlanta,GA,ATL
522,Delta Air Lines,3/24/20,128,102.05568000000001,New York,NY,LGA,Atlanta,GA,ATL
523,American Airlines,3/25/20,143,114.01533,New York,NY,LGA,Atlanta,GA,ATL
524,American Airlines,3/25/20,99,78.93369,New York,NY,LGA,Atlanta,GA,ATL
525,American Airlines,3/25/20,99,78.93369,New York,NY,LGA,Atlanta,GA,ATL
526,Delta Air Lines,3/25/20,175,139.52925,New York,NY,LGA,Atlanta,GA,ATL
527,Delta Air Lines,3/25/20,76,60.59556,New York,NY,LGA,Atlanta,GA,ATL
528,Delta Air Lines,3/25/20,128,102.05568000000001,New York,NY,LGA,Atlanta,GA,ATL
529,American Airlines,3/26/20,143,114.01533,New York,NY,LGA,Atlanta,GA,ATL
530,American Airlines,3/26/20,99,78.93369,New York,NY,LGA,Atlanta,GA,ATL
531,American Airlines,3/26/20,99,78.93369,New York,NY,LGA,Atlanta,GA,ATL
532,Delta Air Lines,3/26/20,175,139.52925,New York,NY,LGA,Atlanta,GA,ATL
533,Delta Air Lines,3/26/20,76,60.59556,New York,NY,LGA,Atlanta,GA,ATL
534,Delta Air Lines,3/26/20,186,148.29966000000002,New York,NY,LGA,Atlanta,GA,ATL
535,Delta Air Lines,3/26/20,128,102.05568000000001,New York,NY,LGA,Atlanta,GA,ATL
536,Delta Air Lines,3/27/20,186,148.29966000000002,New York,NY,LGA,Atlanta,GA,ATL
537,Delta Air Lines,3/28/20,186,148.29966000000002,New York,NY,LGA,Atlanta,GA,ATL
538,Delta Air Lines,3/29/20,186,148.29966000000002,New York,NY,LGA,Atlanta,GA,ATL
539,Delta Air Lines,3/30/20,186,148.29966000000002,New York,NY,LGA,Atlanta,GA,ATL
540,Delta Air Lines,3/31/20,186,148.29966000000002,New York,NY,LGA,Atlanta,GA,ATL
541,Delta Air Lines,4/1/20,186,159.59544,New York,NY,LGA,Atlanta,GA,ATL
542,Endeavor Air,3/22/20,76,68.95251999999999,Miami,FL,MIA,Atlanta,GA,ATL
543,Endeavor Air,3/22/20,149,135.18323,Miami,FL,MIA,Atlanta,GA,ATL
544,Skywest Airlines,3/22/20,157,142.44138999999998,Miami,FL,MIA,Atlanta,GA,ATL
545,Republic Airline,3/22/20,160,145.1632,Miami,FL,MIA,Atlanta,GA,ATL
546,Delta Air Lines,3/22/20,189,171.47403,Miami,FL,MIA,Atlanta,GA,ATL
547,Delta Air Lines,3/22/20,128,116.13056,Miami,FL,MIA,Atlanta,GA,ATL
548,Delta Air Lines,3/22/20,157,142.44138999999998,Miami,FL,MIA,Atlanta,GA,ATL
549,Endeavor Air,3/23/20,76,68.95251999999999,Miami,FL,MIA,Atlanta,GA,ATL
550,Endeavor Air,3/23/20,149,135.18323,Miami,FL,MIA,Atlanta,GA,ATL
551,Skywest Airlines,3/23/20,157,142.44138999999998,Miami,FL,MIA,Atlanta,GA,ATL
552,Republic Airline,3/23/20,160,145.1632,Miami,FL,MIA,Atlanta,GA,ATL
553,Delta Air Lines,3/23/20,189,171.47403,Miami,FL,MIA,Atlanta,GA,ATL
554,Delta Air Lines,3/23/20,128,116.13056,Miami,FL,MIA,Atlanta,GA,ATL
555,Delta Air Lines,3/23/20,157,142.44138999999998,Miami,FL,MIA,Atlanta,GA,ATL
556,Endeavor Air,3/24/20,76,68.95251999999999,Miami,FL,MIA,Atlanta,GA,ATL
557,Endeavor Air,3/24/20,149,135.18323,Miami,FL,MIA,Atlanta,GA,ATL
558,Skywest Airlines,3/24/20,157,142.44138999999998,Miami,FL,MIA,Atlanta,GA,ATL
559,Republic Airline,3/24/20,160,145.1632,Miami,FL,MIA,Atlanta,GA,ATL
560,Delta Air Lines,3/24/20,189,171.47403,Miami,FL,MIA,Atlanta,GA,ATL
561,Delta Air Lines,3/24/20,128,116.13056,Miami,FL,MIA,Atlanta,GA,ATL
562,Delta Air Lines,3/24/20,157,142.44138999999998,Miami,FL,MIA,Atlanta,GA,ATL
563,Endeavor Air,3/25/20,76,68.95251999999999,Miami,FL,MIA,Atlanta,GA,ATL
564,Endeavor Air,3/25/20,149,135.18323,Miami,FL,MIA,Atlanta,GA,ATL
565,Skywest Airlines,3/25/20,157,142.44138999999998,Miami,FL,MIA,Atlanta,GA,ATL
566,Republic Airline,3/25/20,160,145.1632,Miami,FL,MIA,Atlanta,GA,ATL
567,Delta Air Lines,3/25/20,189,171.47403,Miami,FL,MIA,Atlanta,GA,ATL
568,Delta Air Lines,3/25/20,128,116.13056,Miami,FL,MIA,Atlanta,GA,ATL
569,Delta Air Lines,3/25/20,157,142.44138999999998,Miami,FL,MIA,Atlanta,GA,ATL
