origin_airport,dest_airport,carrier_name,date,number_seats,weighted_seats
DFW,FSD,American Airlines,3/29/20,79,65.20818
DFW,FSD,American Airlines,3/29/20,79,65.20818
DFW,FSD,American Airlines,3/30/20,79,65.20818
DFW,FSD,American Airlines,3/30/20,79,65.20818
DFW,GSP,American Airlines,3/23/20,76,57.83144
DFW,GSP,American Airlines,3/24/20,76,57.83144
DFW,GSP,American Airlines,3/24/20,76,57.83144
DFW,GSP,American Airlines,3/25/20,76,57.83144
DFW,GSP,American Airlines,3/25/20,76,57.83144
DFW,GSP,American Airlines,3/26/20,76,57.83144
DFW,GSP,American Airlines,3/26/20,76,57.83144
DFW,GSP,American Airlines,3/27/20,76,57.83144
DFW,GSP,American Airlines,3/27/20,76,57.83144
DFW,GSP,American Airlines,3/28/20,76,57.83144
DFW,GSP,American Airlines,3/29/20,76,57.83144
DFW,GSP,American Airlines,3/29/20,76,57.83144
DFW,GSP,American Airlines,3/30/20,76,57.83144
DFW,HOT,American Airlines,3/23/20,9,5.6106
DFW,HOT,American Airlines,3/24/20,9,5.6106
DFW,HOT,American Airlines,3/25/20,9,5.6106
DFW,HOT,American Airlines,3/26/20,9,5.6106
DFW,HOT,American Airlines,3/27/20,9,5.6106
DFW,HOT,American Airlines,3/28/20,9,5.6106
DFW,HOT,American Airlines,3/29/20,9,5.6106
DFW,IAH,American Airlines,3/25/20,160,136.6464
DFW,IAH,American Airlines,3/26/20,160,136.6464
DFW,IAH,American Airlines,3/30/20,160,136.6464
DFW,JAN,American Airlines,3/28/20,79,58.89134
DFW,JAN,American Airlines,3/30/20,76,56.65496
DFW,JFK,American Airlines,3/23/20,176,156.52384
DFW,LAS,American Airlines,3/24/20,187,163.75777
DFW,LAS,American Airlines,3/25/20,187,163.75777
DFW,LAS,American Airlines,3/26/20,187,163.75777
DFW,LAX,American Airlines,3/25/20,187,171.03394
DFW,LBB,American Airlines,3/24/20,76,59.05504
DFW,LBB,American Airlines,3/25/20,76,59.05504
DFW,LBB,American Airlines,3/28/20,76,59.05504
DFW,LGA,American Airlines,3/23/20,160,132.4768
DFW,LGA,American Airlines,3/24/20,160,132.4768
DFW,LGA,American Airlines,3/25/20,160,132.4768
DFW,LGA,American Airlines,3/26/20,160,132.4768
DFW,LGA,American Airlines,3/27/20,160,132.4768
DFW,LGA,American Airlines,3/29/20,160,132.4768
DFW,MCI,American Airlines,3/24/20,160,140.5664
DFW,MCI,American Airlines,3/25/20,160,140.5664
DFW,MCI,American Airlines,3/26/20,160,140.5664
DFW,MCI,American Airlines,3/27/20,160,140.5664
DFW,MCI,American Airlines,3/28/20,76,66.76904
DFW,MCI,American Airlines,3/28/20,160,140.5664
DFW,MCI,American Airlines,3/28/20,160,140.5664
DFW,MCI,American Airlines,3/29/20,76,66.76904
DFW,MCI,American Airlines,3/29/20,160,140.5664
DFW,MCI,American Airlines,3/29/20,160,140.5664
DFW,MCI,American Airlines,3/30/20,160,140.5664
DFW,MCO,American Airlines,3/23/20,187,171.06012
DFW,MEM,American Airlines,3/24/20,160,131.6144
DFW,MEM,American Airlines,3/24/20,128,105.29152
DFW,MEM,American Airlines,3/24/20,44,36.19396
DFW,MEM,American Airlines,3/24/20,128,105.29152
DFW,MEM,American Airlines,3/25/20,160,131.6144
DFW,MEM,American Airlines,3/25/20,128,105.29152
DFW,MEM,American Airlines,3/25/20,44,36.19396
DFW,MEM,American Airlines,3/25/20,160,131.6144
DFW,MEM,American Airlines,3/26/20,160,131.6144
DFW,MEM,American Airlines,3/26/20,160,131.6144
DFW,MEM,American Airlines,3/26/20,44,36.19396
DFW,MEM,American Airlines,3/26/20,128,105.29152
DFW,MEM,American Airlines,3/27/20,160,131.6144
DFW,MEM,American Airlines,3/27/20,160,131.6144
DFW,MEM,American Airlines,3/27/20,44,36.19396
DFW,MEM,American Airlines,3/27/20,128,105.29152
DFW,MEM,American Airlines,3/28/20,160,131.6144
DFW,MEM,American Airlines,3/28/20,160,131.6144
DFW,MEM,American Airlines,3/28/20,44,36.19396
DFW,MEM,American Airlines,3/29/20,160,131.6144
DFW,MEM,American Airlines,3/29/20,160,131.6144
DFW,MEM,American Airlines,3/29/20,44,36.19396
DFW,MEM,American Airlines,3/29/20,160,131.6144
DFW,MEM,American Airlines,3/30/20,160,131.6144
DFW,MEM,American Airlines,3/30/20,160,131.6144
DFW,MEM,American Airlines,3/30/20,44,36.19396
DFW,MEM,American Airlines,3/30/20,128,105.29152
DFW,MIA,American Airlines,3/23/20,176,157.1768
DFW,MIA,American Airlines,3/23/20,176,157.1768
DFW,MIA,American Airlines,3/23/20,273,243.80265
DFW,MIA,American Airlines,3/23/20,160,142.888
DFW,MIA,American Airlines,3/24/20,176,157.1768
DFW,MIA,American Airlines,3/24/20,176,157.1768
DFW,MIA,American Airlines,3/24/20,273,243.80265
DFW,MIA,American Airlines,3/24/20,160,142.888
DFW,MIA,American Airlines,3/25/20,176,157.1768
DFW,MIA,American Airlines,3/25/20,176,157.1768
DFW,MIA,American Airlines,3/25/20,273,243.80265
DFW,MIA,American Airlines,3/25/20,160,142.888
DFW,MIA,American Airlines,3/26/20,176,157.1768
DFW,MIA,American Airlines,3/26/20,176,157.1768
DFW,MIA,American Airlines,3/26/20,273,243.80265
DFW,MIA,American Airlines,3/26/20,160,142.888
DFW,MIA,American Airlines,3/27/20,176,157.1768
DFW,MIA,American Airlines,3/27/20,176,157.1768
DFW,MIA,American Airlines,3/27/20,273,243.80265
DFW,MIA,American Airlines,3/27/20,160,142.888
DFW,MIA,American Airlines,3/28/20,176,157.1768
DFW,MIA,American Airlines,3/28/20,187,167.00035
DFW,MIA,American Airlines,3/28/20,176,157.1768
DFW,MIA,American Airlines,3/28/20,273,243.80265
DFW,MIA,American Airlines,3/28/20,160,142.888
DFW,MIA,American Airlines,3/29/20,176,157.1768
DFW,MIA,American Airlines,3/29/20,176,157.1768
DFW,MIA,American Airlines,3/29/20,273,243.80265
DFW,MIA,American Airlines,3/29/20,160,142.888
DFW,MIA,American Airlines,3/29/20,187,167.00035
DFW,MKE,American Airlines,3/23/20,128,103.75808
DFW,MKE,American Airlines,3/23/20,128,103.75808
DFW,MKE,American Airlines,3/24/20,128,103.75808
DFW,MKE,American Airlines,3/24/20,128,103.75808
DFW,MKE,American Airlines,3/24/20,128,103.75808
DFW,MKE,American Airlines,3/25/20,128,103.75808
DFW,MKE,American Airlines,3/25/20,128,103.75808
DFW,MKE,American Airlines,3/25/20,128,103.75808
DFW,MKE,American Airlines,3/26/20,128,103.75808
DFW,MKE,American Airlines,3/26/20,128,103.75808
DFW,MKE,American Airlines,3/26/20,79,64.03819
DFW,MKE,American Airlines,3/27/20,128,103.75808
DFW,MKE,American Airlines,3/27/20,128,103.75808
DFW,MKE,American Airlines,3/27/20,79,64.03819
DFW,MKE,American Airlines,3/28/20,128,103.75808
DFW,MKE,American Airlines,3/28/20,79,64.03819
DFW,MKE,American Airlines,3/29/20,128,103.75808
DFW,MKE,American Airlines,3/29/20,128,103.75808
DFW,MKE,American Airlines,3/29/20,79,64.03819
DFW,MKE,American Airlines,3/30/20,79,64.03819
DFW,MLI,American Airlines,3/23/20,79,64.22542
DFW,MLI,American Airlines,3/24/20,79,64.22542
DFW,MLI,American Airlines,3/24/20,79,64.22542
DFW,MLI,American Airlines,3/25/20,79,64.22542
DFW,MLI,American Airlines,3/25/20,79,64.22542
DFW,MLI,American Airlines,3/26/20,79,64.22542
DFW,MLI,American Airlines,3/26/20,79,64.22542
DFW,MLI,American Airlines,3/27/20,79,64.22542
DFW,MLI,American Airlines,3/27/20,79,64.22542
DFW,MLI,American Airlines,3/28/20,79,64.22542
DFW,MLI,American Airlines,3/28/20,79,64.22542
DFW,MLI,American Airlines,3/29/20,79,64.22542
DFW,MLI,American Airlines,3/29/20,79,64.22542
DFW,MLI,American Airlines,3/30/20,79,64.22542
DFW,MLU,American Airlines,3/26/20,44,27.59636
DFW,MLU,American Airlines,3/27/20,44,27.59636
DFW,MLU,American Airlines,3/29/20,44,27.59636
DFW,MLU,American Airlines,3/30/20,44,27.59636
DFW,MOB,American Airlines,3/24/20,79,63.24898
DFW,MOB,American Airlines,3/25/20,79,63.24898
DFW,MOB,American Airlines,3/26/20,79,63.24898
DFW,MOB,American Airlines,3/27/20,79,63.24898
DFW,MOB,American Airlines,3/28/20,79,63.24898
DFW,MOB,American Airlines,3/29/20,79,63.24898
DFW,MOB,American Airlines,3/30/20,79,63.24898
DFW,MSY,American Airlines,3/23/20,160,130.7632
DFW,MSY,American Airlines,3/23/20,187,152.82949
DFW,MSY,American Airlines,3/24/20,160,130.7632
DFW,MSY,American Airlines,3/24/20,187,152.82949
DFW,MSY,American Airlines,3/25/20,160,130.7632
DFW,MSY,American Airlines,3/25/20,187,152.82949
DFW,MSY,American Airlines,3/26/20,160,130.7632
DFW,MSY,American Airlines,3/26/20,187,152.82949
DFW,MSY,American Airlines,3/27/20,160,130.7632
DFW,MSY,American Airlines,3/27/20,187,152.82949
DFW,MSY,American Airlines,3/28/20,160,130.7632
DFW,MSY,American Airlines,3/28/20,187,152.82949
DFW,MSY,American Airlines,3/29/20,160,130.7632
DFW,MSY,American Airlines,3/29/20,187,152.82949
DFW,OMA,American Airlines,3/24/20,76,63.24036
DFW,OMA,American Airlines,3/25/20,79,65.73669
DFW,OMA,American Airlines,3/26/20,76,63.24036
DFW,OMA,American Airlines,3/27/20,76,63.24036
DFW,OMA,American Airlines,3/28/20,128,106.51008
DFW,OMA,American Airlines,3/29/20,76,63.24036
DFW,OMA,American Airlines,3/30/20,76,63.24036
DFW,ONT,American Airlines,3/23/20,160,145.8016
DFW,ONT,American Airlines,3/24/20,160,145.8016
DFW,ONT,American Airlines,3/24/20,160,145.8016
DFW,ONT,American Airlines,3/24/20,160,145.8016
DFW,ONT,American Airlines,3/24/20,160,145.8016
DFW,ONT,American Airlines,3/25/20,160,145.8016
DFW,ONT,American Airlines,3/25/20,160,145.8016
DFW,ONT,American Airlines,3/25/20,160,145.8016
DFW,ONT,American Airlines,3/25/20,160,145.8016
DFW,ONT,American Airlines,3/26/20,160,145.8016
DFW,ONT,American Airlines,3/26/20,160,145.8016
DFW,ONT,American Airlines,3/26/20,160,145.8016
DFW,ONT,American Airlines,3/26/20,160,145.8016
DFW,ONT,American Airlines,3/27/20,160,145.8016
DFW,ONT,American Airlines,3/27/20,160,145.8016
DFW,ONT,American Airlines,3/27/20,160,145.8016
DFW,ONT,American Airlines,3/27/20,160,145.8016
DFW,ONT,American Airlines,3/28/20,160,145.8016
DFW,ONT,American Airlines,3/28/20,160,145.8016
DFW,ONT,American Airlines,3/28/20,160,145.8016
DFW,ONT,American Airlines,3/29/20,160,145.8016
DFW,ONT,American Airlines,3/29/20,160,145.8016
DFW,ONT,American Airlines,3/29/20,160,145.8016
DFW,ONT,American Airlines,3/29/20,160,145.8016
DFW,ONT,American Airlines,3/30/20,160,145.8016
DFW,ONT,American Airlines,3/30/20,160,145.8016
DFW,ONT,American Airlines,3/30/20,160,145.8016
DFW,ORD,American Airlines,3/23/20,160,133.2208
DFW,ORD,American Airlines,3/23/20,226,188.17438
DFW,ORD,American Airlines,3/24/20,160,133.2208
DFW,ORD,American Airlines,3/26/20,160,133.2208
DFW,ORD,American Airlines,3/27/20,160,133.2208
DFW,ORD,American Airlines,3/27/20,285,237.29955
DFW,ORD,American Airlines,3/29/20,187,155.70181
DFW,PHL,American Airlines,3/23/20,160,141.0192
DFW,PHL,American Airlines,3/23/20,187,164.81619
DFW,PHL,American Airlines,3/24/20,176,155.12112
DFW,PHL,American Airlines,3/24/20,176,155.12112
DFW,PHL,American Airlines,3/24/20,160,141.0192
DFW,PHL,American Airlines,3/24/20,176,155.12112
DFW,PHL,American Airlines,3/25/20,176,155.12112
DFW,PHL,American Airlines,3/25/20,226,199.18962
DFW,PHL,American Airlines,3/25/20,160,141.0192
DFW,PHL,American Airlines,3/25/20,176,155.12112
DFW,PHL,American Airlines,3/26/20,176,155.12112
DFW,PHL,American Airlines,3/26/20,226,199.18962
DFW,PHL,American Airlines,3/26/20,160,141.0192
DFW,PHL,American Airlines,3/26/20,176,155.12112
DFW,PHL,American Airlines,3/27/20,176,155.12112
DFW,PHL,American Airlines,3/27/20,226,199.18962
DFW,PHL,American Airlines,3/27/20,160,141.0192
DFW,PHL,American Airlines,3/27/20,176,155.12112
DFW,PHL,American Airlines,3/28/20,160,141.0192
DFW,PHL,American Airlines,3/29/20,176,155.12112
DFW,PHL,American Airlines,3/29/20,226,199.18962
DFW,PHL,American Airlines,3/29/20,160,141.0192
DFW,PHL,American Airlines,3/29/20,176,155.12112
DFW,PHL,American Airlines,3/30/20,176,155.12112
DFW,PHL,American Airlines,3/30/20,176,155.12112
DFW,PHX,American Airlines,3/23/20,187,167.10133
DFW,PHX,American Airlines,3/23/20,187,167.10133
DFW,PHX,American Airlines,3/23/20,187,167.10133
DFW,PHX,American Airlines,3/23/20,188,167.99492
DFW,PHX,American Airlines,3/24/20,187,167.10133
DFW,PHX,American Airlines,3/24/20,187,167.10133
DFW,PHX,American Airlines,3/24/20,187,167.10133
DFW,PHX,American Airlines,3/24/20,187,167.10133
DFW,PHX,American Airlines,3/24/20,187,167.10133
DFW,PHX,American Airlines,3/24/20,187,167.10133
DFW,PHX,American Airlines,3/24/20,188,167.99492
DFW,PHX,American Airlines,3/24/20,188,167.99492
DFW,PHX,American Airlines,3/24/20,188,167.99492
DFW,PHX,American Airlines,3/25/20,187,167.10133
DFW,PHX,American Airlines,3/25/20,187,167.10133
DFW,PHX,American Airlines,3/25/20,187,167.10133
DFW,PHX,American Airlines,3/25/20,187,167.10133
DFW,PHX,American Airlines,3/25/20,187,167.10133
DFW,PHX,American Airlines,3/25/20,187,167.10133
DFW,PHX,American Airlines,3/25/20,188,167.99492
DFW,PHX,American Airlines,3/25/20,188,167.99492
DFW,PHX,American Airlines,3/25/20,188,167.99492
DFW,PHX,American Airlines,3/26/20,187,167.10133
DFW,PHX,American Airlines,3/26/20,187,167.10133
DFW,PHX,American Airlines,3/26/20,187,167.10133
DFW,PHX,American Airlines,3/26/20,187,167.10133
DFW,PHX,American Airlines,3/26/20,187,167.10133
DFW,PHX,American Airlines,3/26/20,187,167.10133
DFW,PHX,American Airlines,3/26/20,188,167.99492
DFW,PHX,American Airlines,3/26/20,188,167.99492
DFW,PHX,American Airlines,3/26/20,188,167.99492
DFW,PHX,American Airlines,3/27/20,187,167.10133
DFW,PHX,American Airlines,3/27/20,187,167.10133
DFW,PHX,American Airlines,3/27/20,187,167.10133
DFW,PHX,American Airlines,3/27/20,187,167.10133
DFW,PHX,American Airlines,3/27/20,187,167.10133
DFW,PHX,American Airlines,3/27/20,187,167.10133
DFW,PHX,American Airlines,3/27/20,188,167.99492
DFW,PHX,American Airlines,3/27/20,188,167.99492
DFW,PHX,American Airlines,3/27/20,188,167.99492
DFW,PHX,American Airlines,3/28/20,187,167.10133
DFW,PHX,American Airlines,3/28/20,196,175.14364
DFW,PHX,American Airlines,3/28/20,187,167.10133
DFW,PHX,American Airlines,3/28/20,187,167.10133
DFW,PHX,American Airlines,3/28/20,187,167.10133
DFW,PHX,American Airlines,3/28/20,188,167.99492
DFW,PHX,American Airlines,3/28/20,188,167.99492
DFW,PHX,American Airlines,3/28/20,188,167.99492
DFW,PHX,American Airlines,3/29/20,187,167.10133
DFW,PHX,American Airlines,3/29/20,187,167.10133
DFW,PHX,American Airlines,3/29/20,187,167.10133
DFW,PHX,American Airlines,3/29/20,187,167.10133
DFW,PHX,American Airlines,3/29/20,187,167.10133
DFW,PHX,American Airlines,3/29/20,187,167.10133
DFW,PHX,American Airlines,3/29/20,188,167.99492
DFW,PHX,American Airlines,3/29/20,187,167.10133
DFW,PHX,American Airlines,3/29/20,188,167.99492
DFW,PHX,American Airlines,3/30/20,187,167.10133
DFW,PHX,American Airlines,3/30/20,187,167.10133
DFW,PHX,American Airlines,3/30/20,187,167.10133
DFW,PHX,American Airlines,3/30/20,188,167.99492
DFW,PHX,American Airlines,3/30/20,188,167.99492
DFW,PIA,American Airlines,3/23/20,79,67.38542
DFW,PIA,American Airlines,3/23/20,79,67.38542
DFW,PIA,American Airlines,3/24/20,79,67.38542
DFW,PIA,American Airlines,3/24/20,79,67.38542
DFW,PIA,American Airlines,3/24/20,79,67.38542
DFW,PIA,American Airlines,3/25/20,79,67.38542
DFW,PIA,American Airlines,3/25/20,79,67.38542
DFW,PIA,American Airlines,3/25/20,79,67.38542
DFW,PIA,American Airlines,3/26/20,79,67.38542
DFW,PIA,American Airlines,3/26/20,79,67.38542
DFW,PIA,American Airlines,3/26/20,79,67.38542
DFW,PIA,American Airlines,3/27/20,79,67.38542
DFW,PIA,American Airlines,3/27/20,79,67.38542
DFW,PIA,American Airlines,3/27/20,79,67.38542
DFW,PIA,American Airlines,3/28/20,79,67.38542
DFW,PIA,American Airlines,3/28/20,79,67.38542
DFW,PIA,American Airlines,3/28/20,79,67.38542
DFW,PIA,American Airlines,3/29/20,79,67.38542
DFW,PIA,American Airlines,3/29/20,79,67.38542
DFW,PIA,American Airlines,3/29/20,79,67.38542
DFW,PIA,American Airlines,3/30/20,79,67.38542
DFW,PIT,American Airlines,3/24/20,76,66.9864
DFW,PIT,American Airlines,3/25/20,76,66.9864
DFW,PIT,American Airlines,3/26/20,76,66.9864
DFW,PIT,American Airlines,3/27/20,76,66.9864
DFW,PIT,American Airlines,3/29/20,76,66.9864
DFW,PIT,American Airlines,3/30/20,76,66.9864
DFW,PNS,American Airlines,3/24/20,79,65.78251
DFW,PNS,American Airlines,3/26/20,79,65.78251
DFW,PNS,American Airlines,3/27/20,79,65.78251
DFW,PNS,American Airlines,3/28/20,79,65.78251
DFW,PNS,American Airlines,3/28/20,79,65.78251
DFW,PNS,American Airlines,3/28/20,79,65.78251
DFW,PNS,American Airlines,3/29/20,79,65.78251
DFW,PNS,American Airlines,3/30/20,79,65.78251
DFW,PSP,American Airlines,3/24/20,160,137.9248
DFW,PSP,American Airlines,3/25/20,160,137.9248
DFW,PSP,American Airlines,3/28/20,160,137.9248
DFW,RDU,American Airlines,3/23/20,160,136.776
DFW,RDU,American Airlines,3/23/20,160,136.776
DFW,RDU,American Airlines,3/23/20,160,136.776
DFW,RDU,American Airlines,3/24/20,160,136.776
DFW,RDU,American Airlines,3/24/20,160,136.776
DFW,RDU,American Airlines,3/24/20,160,136.776
DFW,RDU,American Airlines,3/25/20,160,136.776
DFW,RDU,American Airlines,3/25/20,160,136.776
DFW,RDU,American Airlines,3/25/20,160,136.776
DFW,RDU,American Airlines,3/26/20,160,136.776
DFW,RDU,American Airlines,3/26/20,160,136.776
DFW,RDU,American Airlines,3/26/20,160,136.776
DFW,RDU,American Airlines,3/27/20,160,136.776
DFW,RDU,American Airlines,3/27/20,160,136.776
DFW,RDU,American Airlines,3/27/20,160,136.776
DFW,RDU,American Airlines,3/28/20,160,136.776
DFW,RDU,American Airlines,3/28/20,160,136.776
DFW,RDU,American Airlines,3/28/20,160,136.776
DFW,RDU,American Airlines,3/29/20,160,136.776
DFW,RDU,American Airlines,3/29/20,160,136.776
DFW,RDU,American Airlines,3/29/20,160,136.776
DFW,RIC,American Airlines,3/24/20,160,133.424
DFW,RIC,American Airlines,3/25/20,160,133.424
DFW,RIC,American Airlines,3/26/20,160,133.424
DFW,RIC,American Airlines,3/27/20,160,133.424
DFW,RIC,American Airlines,3/28/20,160,133.424
DFW,RIC,American Airlines,3/29/20,160,133.424
DFW,RIC,American Airlines,3/30/20,160,133.424
DFW,RNO,American Airlines,3/23/20,160,138.1456
DFW,RNO,American Airlines,3/23/20,160,138.1456
DFW,RNO,American Airlines,3/24/20,160,138.1456
DFW,RNO,American Airlines,3/24/20,160,138.1456
DFW,RNO,American Airlines,3/25/20,160,138.1456
DFW,RNO,American Airlines,3/25/20,160,138.1456
DFW,RNO,American Airlines,3/25/20,160,138.1456
DFW,RNO,American Airlines,3/26/20,160,138.1456
DFW,RNO,American Airlines,3/26/20,160,138.1456
DFW,RNO,American Airlines,3/26/20,160,138.1456
DFW,RNO,American Airlines,3/27/20,160,138.1456
DFW,RNO,American Airlines,3/27/20,160,138.1456
DFW,RNO,American Airlines,3/27/20,160,138.1456
DFW,RNO,American Airlines,3/28/20,160,138.1456
DFW,RNO,American Airlines,3/28/20,160,138.1456
DFW,RNO,American Airlines,3/29/20,160,138.1456
DFW,RNO,American Airlines,3/29/20,160,138.1456
DFW,RNO,American Airlines,3/29/20,160,138.1456
DFW,RNO,American Airlines,3/30/20,160,138.1456
DFW,RSW,American Airlines,3/23/20,160,143.7072
DFW,RSW,American Airlines,3/23/20,160,143.7072
DFW,RSW,American Airlines,3/23/20,160,143.7072
DFW,RSW,American Airlines,3/24/20,160,143.7072
DFW,RSW,American Airlines,3/24/20,160,143.7072
DFW,RSW,American Airlines,3/24/20,160,143.7072
DFW,RSW,American Airlines,3/24/20,160,143.7072
DFW,RSW,American Airlines,3/24/20,160,143.7072
DFW,RSW,American Airlines,3/25/20,160,143.7072
DFW,RSW,American Airlines,3/25/20,160,143.7072
DFW,RSW,American Airlines,3/25/20,160,143.7072
DFW,RSW,American Airlines,3/25/20,160,143.7072
DFW,RSW,American Airlines,3/25/20,160,143.7072
DFW,RSW,American Airlines,3/26/20,160,143.7072
DFW,RSW,American Airlines,3/26/20,160,143.7072
DFW,RSW,American Airlines,3/26/20,160,143.7072
DFW,RSW,American Airlines,3/26/20,160,143.7072
DFW,RSW,American Airlines,3/26/20,160,143.7072
DFW,RSW,American Airlines,3/27/20,160,143.7072
DFW,RSW,American Airlines,3/27/20,160,143.7072
DFW,RSW,American Airlines,3/27/20,160,143.7072
DFW,RSW,American Airlines,3/27/20,160,143.7072
DFW,RSW,American Airlines,3/27/20,160,143.7072
DFW,RSW,American Airlines,3/28/20,160,143.7072
DFW,RSW,American Airlines,3/28/20,160,143.7072
DFW,RSW,American Airlines,3/28/20,160,143.7072
DFW,RSW,American Airlines,3/28/20,160,143.7072
DFW,RSW,American Airlines,3/28/20,160,143.7072
DFW,RSW,American Airlines,3/28/20,160,143.7072
DFW,RSW,American Airlines,3/29/20,160,143.7072
DFW,RSW,American Airlines,3/29/20,160,143.7072
DFW,RSW,American Airlines,3/29/20,160,143.7072
DFW,RSW,American Airlines,3/29/20,160,143.7072
DFW,RSW,American Airlines,3/29/20,160,143.7072
DFW,RSW,American Airlines,3/30/20,160,143.7072
DFW,RSW,American Airlines,3/30/20,160,143.7072
DFW,SAN,American Airlines,3/24/20,187,168.2065
DFW,SAN,American Airlines,3/24/20,187,168.2065
DFW,SAN,American Airlines,3/24/20,187,168.2065
DFW,SAN,American Airlines,3/24/20,187,168.2065
DFW,SAN,American Airlines,3/25/20,187,168.2065
DFW,SAN,American Airlines,3/25/20,187,168.2065
DFW,SAN,American Airlines,3/25/20,187,168.2065
DFW,SAN,American Airlines,3/25/20,187,168.2065
DFW,SAN,American Airlines,3/26/20,187,168.2065
DFW,SAN,American Airlines,3/26/20,187,168.2065
DFW,SAN,American Airlines,3/26/20,187,168.2065
DFW,SAN,American Airlines,3/26/20,187,168.2065
DFW,SAN,American Airlines,3/27/20,187,168.2065
DFW,SAN,American Airlines,3/27/20,187,168.2065
DFW,SAN,American Airlines,3/27/20,187,168.2065
DFW,SAN,American Airlines,3/27/20,187,168.2065
DFW,SAN,American Airlines,3/28/20,187,168.2065
DFW,SAN,American Airlines,3/28/20,187,168.2065
DFW,SAN,American Airlines,3/28/20,187,168.2065
DFW,SAN,American Airlines,3/28/20,187,168.2065
DFW,SAN,American Airlines,3/29/20,187,168.2065
DFW,SAN,American Airlines,3/29/20,187,168.2065
DFW,SAN,American Airlines,3/29/20,187,168.2065
DFW,SAN,American Airlines,3/29/20,187,168.2065
DFW,SAN,American Airlines,3/30/20,187,168.2065
DFW,SAN,American Airlines,3/30/20,187,168.2065
DFW,SAN,American Airlines,3/30/20,187,168.2065
DFW,SAN,American Airlines,3/30/20,187,168.2065
DFW,SAT,American Airlines,3/23/20,160,141.3952
DFW,SAT,American Airlines,3/23/20,160,141.3952
DFW,SAT,American Airlines,3/23/20,160,141.3952
DFW,SAT,American Airlines,3/23/20,160,141.3952
DFW,SAT,American Airlines,3/23/20,160,141.3952
DFW,SAT,American Airlines,3/24/20,160,141.3952
DFW,SAT,American Airlines,3/24/20,187,165.25564
DFW,SAT,American Airlines,3/24/20,160,141.3952
DFW,SAT,American Airlines,3/24/20,160,141.3952
DFW,SAT,American Airlines,3/24/20,160,141.3952
DFW,SAT,American Airlines,3/24/20,160,141.3952
DFW,SAT,American Airlines,3/24/20,160,141.3952
DFW,SAT,American Airlines,3/24/20,160,141.3952
DFW,SAT,American Airlines,3/24/20,160,141.3952
DFW,SAT,American Airlines,3/24/20,160,141.3952
DFW,SAT,American Airlines,3/25/20,187,165.25564
DFW,SAT,American Airlines,3/25/20,187,165.25564
DFW,SAT,American Airlines,3/25/20,160,141.3952
DFW,SAT,American Airlines,3/25/20,160,141.3952
DFW,SAT,American Airlines,3/25/20,160,141.3952
DFW,SAT,American Airlines,3/25/20,160,141.3952
DFW,SAT,American Airlines,3/25/20,160,141.3952
DFW,SAT,American Airlines,3/25/20,160,141.3952
DFW,SAT,American Airlines,3/25/20,160,141.3952
DFW,SAT,American Airlines,3/25/20,160,141.3952
DFW,SAT,American Airlines,3/26/20,160,141.3952
DFW,SAT,American Airlines,3/26/20,187,165.25564
DFW,SAT,American Airlines,3/26/20,160,141.3952
DFW,SAT,American Airlines,3/26/20,160,141.3952
DFW,SAT,American Airlines,3/26/20,160,141.3952
DFW,SAT,American Airlines,3/26/20,160,141.3952
DFW,SAT,American Airlines,3/26/20,160,141.3952
DFW,SAT,American Airlines,3/26/20,160,141.3952
DFW,SAT,American Airlines,3/26/20,160,141.3952
DFW,SAT,American Airlines,3/26/20,160,141.3952
DFW,SAT,American Airlines,3/27/20,160,141.3952
DFW,SAT,American Airlines,3/27/20,187,165.25564
DFW,SAT,American Airlines,3/27/20,160,141.3952
DFW,SAT,American Airlines,3/27/20,160,141.3952
DFW,SAT,American Airlines,3/27/20,160,141.3952
DFW,SAT,American Airlines,3/27/20,160,141.3952
DFW,SAT,American Airlines,3/27/20,160,141.3952
DFW,SAT,American Airlines,3/27/20,160,141.3952
DFW,SAT,American Airlines,3/27/20,160,141.3952
DFW,SAT,American Airlines,3/27/20,160,141.3952
DFW,SAT,American Airlines,3/28/20,160,141.3952
DFW,SAT,American Airlines,3/28/20,187,165.25564
DFW,SAT,American Airlines,3/28/20,160,141.3952
DFW,SAT,American Airlines,3/28/20,160,141.3952
DFW,SAT,American Airlines,3/28/20,160,141.3952
DFW,SAT,American Airlines,3/28/20,160,141.3952
DFW,SAT,American Airlines,3/28/20,160,141.3952
DFW,SAT,American Airlines,3/28/20,160,141.3952
DFW,SAT,American Airlines,3/28/20,160,141.3952
DFW,SAT,American Airlines,3/29/20,128,113.11616
DFW,SAT,American Airlines,3/29/20,187,165.25564
DFW,SAT,American Airlines,3/29/20,160,141.3952
DFW,SAT,American Airlines,3/29/20,160,141.3952
DFW,SAT,American Airlines,3/29/20,128,113.11616
DFW,SAT,American Airlines,3/29/20,160,141.3952
DFW,SAT,American Airlines,3/29/20,160,141.3952
DFW,SAT,American Airlines,3/29/20,160,141.3952
DFW,SAT,American Airlines,3/29/20,160,141.3952
DFW,SAT,American Airlines,3/29/20,160,141.3952
DFW,SAT,American Airlines,3/30/20,160,141.3952
DFW,SAT,American Airlines,3/30/20,187,165.25564
DFW,SAT,American Airlines,3/30/20,160,141.3952
DFW,SAT,American Airlines,3/30/20,160,141.3952
DFW,SAT,American Airlines,3/30/20,160,141.3952
DFW,SAV,American Airlines,3/23/20,76,63.27
